job_name,position,diploma,company_name,company_size,company_type,salary
2023届投资管理岗,全国,硕士,中交四航局,1000-9999人,国企,8千-1万
交易结算管理岗HNGX,南宁,本科,华润电力,1000-9999人,股份制企业,面议
专业职能类-财务分析师,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
数据分析,南宁,本科,中国移动在线营销,1000-9999人,国企,面议
网络维护与管理,钦州,本科,中国联通,10000人以上,国企,面议
研发类-运营管理,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
毓秀生-管理达人,全国,硕士,越秀地产,10000人以上,国企,面议
海务管理(J14492),北海,本科,新奥集团股份有限公司,10000人以上,民营,7千-1.4万
行业研究员,全国,硕士,兴银理财,500-999人,股份制企业,面议
经营分析及产品政策研究岗,崇左,本科,中国联通,10000人以上,国企,面议
智能应用类-物流供应链管理,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
职能类岗位,全国,本科,中建八局二公司,10000人以上,国企,8千-1.2万
助理工程师,北海,本科,北海如优房地产,100-299人,其它,5千-8千
财务管理岗位,全国,学历不限,中铁十局,10000人以上,国企,7千-9千
网络监控,贵港,本科,中国联通,10000人以上,国企,面议
研发类-大数据应用,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
数据分析师,南宁,本科,通服集团,1000-9999人,国企,4千-8千
实验室检验员,北海,中专/中技,北海如优房地产,100-299人,其它,4千-6千
金融科技岗,全国,硕士,兴银理财,500-999人,股份制企业,面议
数据传输管理,来宾,本科,中国联通,10000人以上,国企,面议
分析员,梧州,学历不限,北京昭衍新药,1000-9999人,上市公司,4千-6千
采购及供应链类-物流技术与工程,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
通信工程师,南宁,本科,通服集团,1000-9999人,国企,5千-8千
债券投资经理助理,全国,硕士,兴银理财,500-999人,股份制企业,面议
vivo直播运营管培生,南宁,本科,vivo省公司,300-499人,民营,7千-1万
商务内勤（南宁）,南宁,本科,浙商中拓,,国企,7千-1.4万
品牌及营销类-技术开发服务,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
信息化咨询设计工程师,南宁,本科,通服集团,1000-9999人,国企,8千-1.5万
多资产投资经理助理,全国,硕士,兴银理财,500-999人,股份制企业,面议
iQOO管培生,南宁,本科,vivo省公司,300-499人,民营,7千-1万
美团配送管理（储备副站长）,汕头,大专,泉州帮手用网络技术有限公司,1000-9999人,民营,5千-9千
房产经纪人+导师一对一带教7500,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,9千-1.8万
维系专员,广州,大专,广东丙子通讯信息技术有限公司,100-299人,,7千-8千
LAZADA运营,深圳,大专,深圳市立高通科技有限公司,20-99人,民营,7千-1.4万
珠江新城早九晚七8000找办公室客服,广州,高中,广东晟翔通讯服务有限公司,1000-9999人,民营,6千-8千
电商运营,汕头,学历不限,深圳市奇创享科技有限公司,20人以下,,3千-6千
晋级加薪房产销售供住宿五险一金,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,9千-1.8万
【特急招】销售+置业顾问+房地产,深圳,高中,深圳市乐有家控股集团有限公司,10000人以上,民营,8千-1.6万
ebay运营专员,深圳,大专,深圳市和翰科技有限公司,20-99人,民营,6千-1.2万
乐有家总部急聘[业务运营]+五险一金,深圳,本科,深圳市乐有家控股集团有限公司,10000人以上,民营,1.1万-1.5万
外贸销售,深圳,大专,深圳居梦贸易有限公司,20人以下,民营,9千-1.8万
——百万年薪等你来战！——,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,9千-1.7万
直播助播,中山,高中,中山市女神战袍服饰有限公司,100-299人,民营,5千-1万
续约销售（五险一金+单 双 休）,广州,大专,广东朝阳全网通科技有限公司佛山分公司,1000-9999人,民营,6千-8千
安家同款 房产经纪底薪7500 副总带教 纯大学生团队,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,6千-8千
直播运营,深圳,学历不限,深圳市鹏程印象文化传媒有限公司,100-299人,,4千-8千
大学生简单真诚销售经理,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,1.1万-1.3万
【特急招】销售+置业顾问+房地产,深圳,高中,深圳市乐有家控股集团有限公司,10000人以上,民营,8千-1.6万
数据挖掘工程师,广州,学历不限,多益网络有限公司,1000-9999人,民营,1.2万-2.4万
换工作-诚聘市场专员-提供住宿,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,8千-1万
六险一金+朝九晚七+法定节假日正常休息+文职客户维护,广州,大专,广东晟翔通讯服务有限公司,1000-9999人,民营,1万-1.8万
机械工程师,惠州,硕士,赢合科技,1000-9999人,股份制企业,1.2万-1.5万
维系专员,广州,大专,广东丙子通讯信息技术有限公司,100-299人,,7千-8千
测试工程师,深圳,硕士,深圳市昇维旭技术有限公司,500-999人,国企,1万-2万
6k薪营销人才储备/全深圳可安排,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,8千-1.4万
退伍军人免见习营销专员,深圳,高中,深圳市乐有家控股集团有限公司,10000人以上,民营,6千-1万
渠道经理(无责底薪7K起、五险一金）,广州,本科,凡岛网络,1000-9999人,民营,1.3万-1.5万
维系专员,广州,学历不限,广东丙子通讯信息技术有限公司,100-299人,,6千-8千
维系客服,广州,学历不限,广东信互通讯有限公司,20-99人,,5千-8千
销售经理+提供住宿,深圳,大专,深圳市乐有家控股集团有限公司,10000人以上,民营,8千-1.5万
7K数据标注专员（自动驾驶）+双休五险一金,广州,大专,上海爱才千城人力资源有限公司,500-999人,民营,6千-7千
数据录入员,深圳,大专,深圳市入米互联网咨询有限公司,100-299人,民营,5千-7千
数据标注专员双休,广州,大专,爱才(上海)人力资源有限公司,100-299人,民营,6千-7千
销售数据分析,广州,本科,上海迹驰贸易有限公司,100-299人,民营,6千-8千
数据分析助理（7k）,深圳,大专,深圳市聚汇技术科技有限公司,20-99人,民营,7千-9千
项目助理12K+做五休二,深圳,大专,天津佩能能源科技发展有限公司,20-99人,民营,1.2万-1.3万
初级工艺工程师（应届毕业生）,东莞,本科,广东智通人力资源外包服务有限公司,500-999人,,6千-8千
系统管理员,广州,大专,深圳迎轩信息科技有限公司,20-99人,民营,6千-1.2万
材料工程师,深圳,硕士,深圳市重投天科半导体有限公司,500-999人,其它,1万-1.5万
数据分析专员,佛山,本科,广东科杰通信息科技有限公司,20-99人,民营,6千-8千
业务数据分析统计员,深圳,大专,深圳亿星网络科技有限公司,100-299人,民营,5千-8千
临床数据统计专员,深圳,本科,丽珠医药集团,1000-9999人,上市公司,6千-1万
高级数据分析师,广州,本科,广州方舟医药有限公司,1000-9999人,民营,1万-1.5万
薪酬福利专员,深圳,本科,深圳市首航新能源股份有限公司,1000-9999人,民营,1.5万-2.5万
数据分析实习生,广州,大专,广州星晨互联网信息有限公司,20-99人,股份制企业,4千-7千
数据分析师/BI工程师,深圳,本科,广州博锐信息科技有限公司,20-99人,民营,6千-1.1万
短视频运营助理（海珠）,广州,学历不限,橘果(广州)文化传媒有限公司,20-99人,,9千-1.8万
大数据开发实习生,广州,本科,广州博锐信息技术有限公司,20-99人,民营,7千-1.1万
渠道推进管培生(J10953),深圳,本科,齐心集团,1000-9999人,股份制企业,6千-1万
数据统计员,广州,本科,深圳飘烟科技有限公司,20-99人,,8千-1.2万
数据分析助理,广州,大专,广州瑞娅科技有限公司,20-99人,民营,5千-1万
大数据数据采集专员,佛山,本科,深圳市得丰利科技有限公司,100-299人,民营,9千-1.2万
数据分析专员,揭阳,大专,普宁市真心速电子商务有限公司,1000-9999人,其它,4千-6千
临床数据管理员,广州,本科,联邦制药,10000人以上,上市公司,7千-1.4万
数据运营+双休13薪,广州,本科,深圳万枝传媒有限公司,20人以下,其它,9千-1.4万
策划专员（包食宿＋奖金＋13薪）,深圳,大专,勐海雨林古茶坊茶叶有限责任公司,1000-9999人,民营,8千-1.1万
数据统计员，助理数据员，文员,广州,本科,杭州小臻猪运输科技有限公司,1000-9999人,其它,5千-7千
供应链专员,广州,本科,乐禾食品集团股份有限公司,1000-9999人,民营,5千-8千
数据仓库,广州,本科,广州市凯恩餐饮管理有限公司,20-99人,,9千-1.6万
中华联合保险集团股份有限公司广州区域审计中心数据分析岗,广州,本科,中华联合人寿保险股份有限公司,100-299人,国企,面议
财务管理岗位,全国,本科,中铁十局,10000人以上,国企,7千-9千
智能应用类-软件开发,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
财务管理岗,全国,本科,绝味食品,1000-9999人,上市公司,面议
工艺技术-广西柳州（2023届校招）,柳州,学历不限,华域汽车系统股份有限公司	,,国企,面议
vivo产品运营管培生,南宁,本科,vivo省公司,300-499人,民营,7千-1万
营销管培生（广西）,柳州,本科,燕京啤酒校园招聘,1000-9999人,国企,7千-1万
品牌及营销类-软件开发,柳州,本科,上汽通用五菱,1000-9999人,合资,7.5千-1.2万
计划管理岗（广西）,广西,本科,绝味食品,1000-9999人,上市公司,面议
信息科技岗,南宁,硕士,中国进出口银行,10000人以上,国企,面议
vivo财务管培生,南宁,本科,vivo省公司,300-499人,民营,7千-1万
营销管培生（广西）,北海,本科,燕京啤酒校园招聘,1000-9999人,国企,7千-1万
数据应用分析,玉林,本科,广西玉柴2022,1000-9999人,合资,面议
财务会计助理,全国,本科,中国铁建,10000人以上,国企,6千-9千
生产总经理助理（广西平果）,百色,大专,“互联网之光”博览会,,其它,8千-1.6万
vivo营销管培生,南宁,本科,vivo省公司,300-499人,民营,7千-1万
营销管培生（广西）,钦州,本科,燕京啤酒校园招聘,1000-9999人,国企,7千-1万
管理培训生（FinTech方向-业务类）,全国,学历不限,兴业银行,1000-9999人,股份制企业,面议
选择大于努力/链家房产销售/无经验月薪过万不是梦/在这个平台上3年内实现买房买车的愿望,全国,大专,链家房地产,10000人以上,民营,4千-8千
企业管理（广西平果工作）,百色,大专,“互联网之光”博览会,,其它,8千-1.5万
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
营销管培生（广西）,梧州,本科,燕京啤酒校园招聘,1000-9999人,国企,7千-1万
管理培训生（FinTech方向-科技类）,全国,硕士,兴业银行,1000-9999人,股份制企业,面议
营销管培生/底薪4000+绩效+提成/五险一金/带薪培训,全国,大专,链家房地产,10000人以上,民营,4千-8千
内勤文员,南宁,高中,广西前之锦人力资源有限责任公司,20-99人,民营,3千-4千
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
电商运营助理,南宁,本科,广西朴原农业科技有限公司,20-99人,合资,5千-6千
营销管培生（广西）,玉林,本科,燕京啤酒校园招聘,1000-9999人,国企,7千-1万
南宁比亚迪招聘,南宁,初中及以下,广西悦捷人力资源管理有限公司柳州分公司,100-299人,,4千-8千
艺人助理,广州,学历不限,中正数据技术有限公司,,,5千-8千
数据分析/爬虫分析 亚马逊精品产品开发,深圳,本科,深圳市华熠实业有限公司,100-299人,民营,1.1万-2.2万
内勤综合文员岗+双休+五险一金,江门,本科,庄梓信息科技,20人以下,民营,4千-5千
内勤人员,南宁,高中,广西前之锦人力资源有限责任公司,20-99人,民营,3千-4千
数据运营专员,南宁,大专,恒安集团,10000人以上,外商独资,5千-8千
绿色低碳分析师,深圳,硕士,深圳市紫衡技术有限公司,20-99人,股份制企业,9千-1.2万
数据分析工程师-M2296Z,佛山,本科,美的集团,10000人以上,上市公司,面议
希音shein 卓天平台运营,广州,本科,广州蕾狄诗服饰有限公司,20-99人,民营,6千-1.2万
数据分析师,广州,大专,广州市尚科软件有限公司,100-299人,民营,6千-8千
用户研究分析师,广州,学历不限,多益网络,1000-9999人,民营,1.2万-1.7万
数据统计员,佛山,本科,深圳飘烟科技有限公司,20-99人,,9千-1.2万
